gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC110930941	97.4810354088201	2.94720131037823	0.237190615966464	12.4254549378755	1.90141655189422e-35	1.3661732668638799e-33
LOC110926452	174.47692407615	8.18202027332343	0.658560344195701	12.4241010644455	1.93387997843332e-35	1.3868364580971799e-33
LOC110906914	52.8870717407279	5.27089001390924	0.42434259276909	12.4213079330866	2.00260453126641e-35	1.43337472320128e-33
LOC110889294	155.64663081924	10.5361028842793	0.848497442487165	12.4173655177973	2.1037558239019102e-35	1.50290067770886e-33
LOC110883529	185.029107985442	10.5757076228547	0.851844531212398	12.4150678150186	2.16503329596847e-35	1.54373059811969e-33
LOC110908290	219.959535004507	-8.47648018266574	0.683085801907652	-12.4091002316158	2.33259323988767e-35	1.6600436376797498e-33
LOC110939864	249.96961618269	1.2419223497135	0.100090624166417	12.4079788697151	2.3654879532283101e-35	1.68025950742218e-33
LOC110915087	95.8519692810317	-5.84490389353159	0.471084837898387	-12.4073275624981	2.38480497390077e-35	1.6907725263826e-33
LOC110937325	127.09969693146	3.72620353061421	0.300354855229143	12.4060039840923	2.42454501382685e-35	1.71569788369744e-33
LOC110877602	144.310747695792	10.4949332608828	0.846302134929647	12.400929677148	2.58309122791461e-35	1.8244422080331298e-33
LOC110894835	211.059640096695	-2.16549476307571	0.174811354399143	-12.3876093204523	3.05000760636955e-35	2.15016920408357e-33
LOC110864437	46.4827802604628	-3.99250578271492	0.322367023922445	-12.3849695733005	3.1520441644775103e-35	2.21792521152352e-33
LOC110930430	360.05230622898	1.57784587408739	0.127414846940765	12.383532311748	3.20901867115676e-35	2.25377870424169e-33
LOC110868627	167.287488523865	-2.603902258157	0.210274609153084	-12.3833413299145	3.2166660000155704e-35	2.2549190083255197e-33
LOC110885598	143.68519312573	10.4937416961623	0.847469059662307	12.3824481572741	3.252671635226e-35	2.2758973830476698e-33
LOC110872561	97.8568451356102	2.4521991147332	0.198299925681618	12.3661121218489	3.9865525460824703e-35	2.77900573575514e-33
LOC110884558	106.304330453868	-7.04370278797216	0.569593567854466	-12.3661908867831	3.9826464124325904e-35	2.77900573575514e-33
LOC118482093	85.7029707572632	-7.38517540212298	0.597468013778348	-12.3607879113387	4.25961008538399e-35	2.96383353041383e-33
LOC110912564	139.583259901321	10.4509555935781	0.845926758172698	12.3544449831016	4.6092625180719704e-35	3.2011713005845296e-33
LOC110886237	203.537050971963	2.3119432905731	0.187229192307704	12.3481988149237	4.9814229822702e-35	3.45323310959819e-33
