SRR17624338	SRR17624339	SRR17624340	SRR17624341	SRR17624342	SRR17624343	SRR17624344	SRR17624345	SRR17624346	SRR17624347	SRR17624348	SRR17624349	SRR17624350	SRR17624351	SRR17624352	SRR17624353	SRR17624354	SRR17624355	SRR17624356	SRR17624357	SRR17624358	SRR17624359	SRR17624360	SRR17624361	SRR19745122	SRR19745123	SRR19745124	SRR19745125	SRR19745126	SRR19745127	SRR19745128	SRR19745129	SRR19745130	SRR19745131	SRR19745132	SRR19745133	SRR19745134	SRR19745135	SRR19745136	SRR19745137	SRR19745138	SRR19745139	SRR19745140	SRR19745141	SRR19745142	SRR19745143	SRR19745144	SRR19745145	SRR19745146	SRR19745147	SRR19745148	SRR19745149	SRR19745150	SRR19745151	SRR19745152	SRR19745153	SRR19745154	SRR19745155	SRR19745156	SRR19745157	SRR22540857	SRR22540858	SRR22540859	SRR22540860	SRR22540861	SRR22540862	SRR22540863	SRR22540864	SRR22540865	SRR22540866	SRR22540867	SRR22540868	SRR26867805	SRR26867806	SRR26867807	SRR26867808	SRR26867809	SRR26867810	SRR26867811	SRR26867812	SRR26867813	SRR26867814	SRR26867815	SRR26867816	SRR26867817	SRR26867818	SRR26867819	SRR26867820	SRR26867821	SRR26867822	SRR26867823	SRR26867824	SRR26867825	SRR26867826	SRR26867827	SRR26867828	SRR7882951	SRR7882952	SRR7882953	SRR7882954	SRR7882955	SRR7882956	SRR7882957	SRR7882958	SRR7882959	SRR7882960	SRR7882961	SRR7882962	SRR7882963	SRR7882964	SRR7882965	SRR7882966	SRR7882967	SRR7882968	SRR7882969	SRR7882970	SRR7882971	SRR7882972	SRR7882973	SRR7882974	SRR7882975	SRR7882976	SRR7882977	SRR7882978	SRR7882979	SRR7882980	SRR7882981	SRR7882982	SRR7882983	SRR7882984	SRR7882985	SRR7882986	SRR7882987	SRR7882988	SRR7882989	SRR7882990	SRR7882991	SRR7882992	SRR7882993	SRR7882994	SRR7882995	SRR7882996
LOC110941540	100.333882474047	27.7043668797738	88.3441260865015	26.8262480712906	74.7888116488321	169.183259718888	8.17560231948394	288.486270941839	369.378851703664	328.762230653223	301.087033221655	173.589224852378	305.588451993419	108.494390641335	442.632637364744	418.730944893467	233.954203577682	124.650361092387	187.035295297602	50.3231200243387	39.4959129549332	49.3893849064848	132.310932906914	182.673660016848	796.493788489244	881.177856277075	837.941331124528	662.545446311968	932.479135126881	844.90903410099	456.890900961237	545.874488718339	577.767856585038	574.964113265624	619.665042993031	694.689557390852	1061.73884919822	521.769193109788	711.159959269762	553.08579709955	816.764926837732	876.778446913011	817.446485540351	592.765271448677	1034.94641026162	960.683535611379	805.749779143006	687.736886352328	710.046650729655	660.395255855412	357.883671637496	430.139213509678	240.605237957639	810.433975664611	485.744844112633	723.993612174132	823.294377571668	687.660248274993	482.857401193418	794.426064278559	137.630525067707	118.601018358779	127.893490221701	173.071333641735	160.440180826202	116.927482523035	256.348333609232	340.492429597575	288.318089850982	336.504440664523	273.989678663376	252.731104738047	286.489968723071	356.7623047363	371.664241800892	298.468825927906	174.655418894468	59.6778594989905	63.3427581239105	44.9942701064351	47.8616333293401	55.9579133271107	94.1463495191486	458.208094614296	88.4196569671221	78.7484275773929	169.173675619146	146.933681039168	152.639061511618	209.387257346048	176.719706202549	132.621478029744	205.173562818018	219.557445769268	317.707326026967	345.239454061144	795.382321056559	599.396791548086	619.441534482523	729.322804412949	659.531243873121	845.929252762381	755.783974748911	1207.30375230596	1084.88321949249	724.294329598169	1012.49051941367	716.715478053901	874.760375525968	1307.75444222855	1069.3137709164	958.54025261691	1133.60910479892	491.537461429312	763.143711355002	613.407293406917	542.373111012392	265.840197928974	146.176142772319	184.055541882223	221.105157424502	273.248621486681	243.992303849993	304.090206541301	342.081637402794	786.415976372264	793.332185731984	356.972839425451	363.757584522903	330.209397018874	335.018936651084	203.522761030724	275.51827365553	306.765933628293	276.04695883369	298.762609633235	201.84929736532	737.948106139935	785.379431369376	863.104039076762	708.702260033998	672.220246519125
LOC110864409	812.614057154669	623.861298626018	680.437737091777	433.691010485864	508.979412610107	647.730194352315	631.857264977259	1233.66920992507	692.115160015012	889.708652371397	891.643593559949	833.555806130758	1513.95405617866	747.405802195863	750.913250682307	568.55210866269	545.569553571191	665.375030934536	662.168967214983	552.483615586357	702.824707454452	602.17057751368	862.412225333019	1128.47933898259	6982.13552459073	8273.28098393476	4538.15750618927	4799.08285158522	6618.10859968126	4636.45088273017	2739.20540154746	3646.73051631495	3751.31945872993	5703.42215249019	5897.90056472372	6502.98986200527	7613.84242370733	4735.19568800711	5666.49651756822	5291.47552443835	5112.71054930706	7842.24081915383	6240.09264192439	5937.1285358776	9941.27095322726	7226.09990630796	6954.49925385611	7056.11986041662	7813.34579094135	6630.76559901742	3917.010852473	6492.667373731	2991.65769014271	6142.08713178722	6092.52060290109	5368.30602829757	8564.46499101622	7655.08578268389	10233.0614552704	8677.73330059777	302.965896090602	299.198023586919	293.28958283924	188.925196265405	129.34712252655	187.958196205252	602.909843854466	528.044997200967	534.918128115809	465.999374470382	379.29168203027	500.620617431305	378.360169663803	662.006587128007	607.384180392733	788.733503896126	276.173881126878	249.000724116477	341.537303938382	1055.06972147539	1065.15595742747	958.846406740221	1357.68946148667	522.056763535961	1293.23359146695	1458.76660353731	1527.19797579475	1053.46996769295	947.9177386868	1764.04828463344	1481.04084051402	1506.75111490567	263.936864790169	303.832020913027	427.338727261625	287.464688279483	1548.15487491366	1340.25122590152	1426.6924703773	1051.36144532256	1101.5826510569	1168.62706035566	729.030559713551	988.137499931165	1163.7545514734	741.996024007901	1230.34196313997	621.372593358657	1571.15312567354	2397.54981075234	1410.99617895825	1372.29863504148	1586.07969169292	1086.39171411447	1334.72908220794	1138.72737757785	1184.92067524607	5110.35359210272	2583.1498949001	2854.00106624806	4965.49717944857	4515.36583427001	3329.75375582479	4611.31953326692	4779.09306762502	892.642099542373	750.297656788975	3939.09909277378	4373.05650882643	3229.45575562454	3112.88428638299	2402.55430293677	2884.61857165117	4454.46581916107	5319.82839924043	5902.280086241	2949.9250936694	1094.26605712571	1060.57977120231	2115.32548352579	1167.74804210147	1243.7102420308
LOC110872387	355.236178489193	383.756785667978	1692.63586257223	605.826102276645	212.940366500147	357.701749119935	263.955160600482	2007.0754234757	488.994406532345	888.385665527722	406.612713675547	546.969821704663	776.883318095945	603.842517609854	635.308020688221	355.98532929781	241.720318219264	1258.53881820176	971.303098318111	729.149888012227	105.322434546488	131.071829174902	615.32554339842	645.333116695034	6381.80790430614	4478.8408250423	3935.6279104178	5599.57764302373	3204.33739161783	2330.78354234756	5251.57035577928	9162.22983994354	5446.03564456149	10290.1937441687	12100.3332501096	11197.4071740707	3210.23703277044	12300.848988099	11920.4730014897	11889.6162445244	5383.31349230063	7375.48816126257	5950.03098576491	4056.70442431927	7162.12914347713	6064.89030788526	12809.7389482317	3050.88565884051	11515.5970110357	12708.3881040326	6517.63219970547	4231.82784180681	5326.12504024409	7736.47649347979	9064.4129921716	5841.08034610654	7282.44941523552	6909.53831467022	3793.58416483651	4855.95471515539	36.6418930375064	51.2140761094725	30.7713660683793	7.92693131183518	50.9926156114285	9.83502189446087	73.2423810312092	66.8105712921955	54.6970009685143	18.2387230712478	34.7598846065477	35.8277811314473	739.796881259576	159.705869268235	258.169456552969	230.586024363075	135.357949643213	166.686435152353	239.675301009391	1223.10954656677	959.10959338403	2925.69144138637	1717.75795613885	348.037842357307	1614.61982287788	1706.53604640277	3082.20532292416	2407.93135472673	1092.77901362458	2012.00687885902	1498.06429845096	1850.7113353441	436.242818030544	548.89361442317	284.14669299595	270.555000733631	151.501394486964	128.27091339129	93.9047007061271	198.90621938535	229.299393031157	163.653888136591	151.602685200372	153.038503813431	173.838854162002	103.259884056765	99.5892314177376	101.918256053536	146.109650575921	248.473344023424	189.516153448314	126.426172407506	260.292219342242	106.44760311208	132.854978090142	144.142706022513	124.502534717884	227.818136523057	243.123543247349	314.686112315446	295.119171986094	406.201274657004	215.546567276349	263.626590348305	345.946966638984	121.646044275448	102.908656168064	164.164754897453	269.499232329012	159.411433043594	258.754463267098	648.257683283048	496.000837900214	478.105930703607	334.971135661299	756.6890166109	520.420144946239	138.243576611967	112.197061624197	132.908414180652	138.92174983621	228.184854323006
LOC110865440	7.23127080894032	35.9130681774846	48.8712186861498	25.7084877349868	23.8908703878214	30.2112963783729	19.855034204461	16.8489132601359	16.5505799134025	31.7516842481986	87.1312957876172	32.7526839344109	39.8125800132271	15.3426411007948	35.4106109891795	37.135160250491	21.3568152643527	66.1936400283711	58.9915723554785	31.0504357596984	16.2034514686905	9.49795863586246	15.9410762538451	47.802453088521	11.8291156706323	13.4384422525916	15.5558415431534	4.8573713072725	10.9703427661986	18.0836654147655	11.7700232097743	8.25519075566486	6.25741360922424	18.4875920664188	11.564510911223	9.15269509078856	4.35138872622222	14.0260535782201	3.25473665569685	8.64196557968046	4.95609785702507	7.96166580624755	5.65055174336648	9.47582139083142	3.21411928652676	11.2540137292068	4.67372261683878	16.1582822050474	7.55368777371973	2.97922671814471	18.6721915636954	12.7534537698287	15.9077843277778	8.51097524035181	8.4722937926622	25.0292285898868	11.0173213543654	2.99416653820752	7.23769123844524	9.14301096995784	8.04334237408678	2.69547768997224	6.73123632745796	11.8903969677528	12.4372233198606	14.2061427364435	15.1843960674458	22.5385059780901	12.9789493823593	15.5029146105607	14.3128936615196	11.6198209074964	3.62645530029204	41.2144178756736	44.8990359222554	28.0151244553269	13.0991564170851	8.23142889641248	17.1196643578136	12.8555057446958	8.4461705875306	15.1237603586786	9.08429688342662	32.5503018032014	8.45753240555081	15.3655468443693	16.994615815622	19.5911574718891	11.6666798607606	11.8075521059802	15.4021762286625	10.2674692668189	10.9558698592146	7.76213192113574	19.01769205091	5.63656251528398	23.6720928885881	25.1746652450196	28.00666512288	26.0472430147482	26.0030239519868	32.2697807593279	26.7534150353597	22.6723709353231	33.8019994203893	17.7016944097312	20.747756545362	36.1645424706097	34.1555027320335	28.3346795816185	24.8999325698515	36.7785228821836	21.8937380755157	32.8735244904954	20.0827292461843	30.430126826975	24.3280814965981	14.768899884943	16.6109253150363	12.0531947781279	9.99345344291536	9.66225677109905	8.01288354187171	10.7289891420822	4.25186215980874	25.6998685088975	37.4213295156596	8.97776003345446	10.6206594021285	5.10430696937617	11.2353911681766	11.5967385202692	9.17261823514094	5.98567675372278	14.7310442069022	11.1044509775185	9.94619726147955	29.2063894250634	33.8708110563612	16.0130619494761	32.2137390924545	30.8357911247305
LOC110889695	28.0211743846437	2.05217532442769	15.0372980572768	7.82432235412641	59.207809221992	114.802926237817	99.275171022305	221.090617901296	109.835666698034	288.411131921137	60.0237815425807	36.027952327852	85.00523840662	12.0549322934817	242.66683413173	107.563912449698	95.1349043593892	6.87726130164895	126.671825910601	12.8484561764269	5.06357858396579	17.0963255445524	11.1587533776916	30.7301484140492	316.428844189415	611.449122492916	260.3010818221	290.470804174895	660.215173747588	349.617531352134	312.440616114008	171.295208180046	71.9602565060787	181.178402250904	210.088614887217	183.96917132485	215.393741948	80.4160405151287	87.877889703815	96.7900144924212	88.2185418550463	373.203084667854	176.108862668255	211.626677728568	232.487961725435	154.486915737293	664.603356114475	242.37423307571	468.328641970623	531.295431402474	93.3609578184772	211.011689646257	146.152768511458	631.703495617223	320.064432167239	769.417027022445	413.650338122991	283.447765616978	315.356546817971	583.120921861756	68.8152625338536	55.7065389260929	79.8132307398587	60.773140057403	36.0679476275958	15.2989229469391	359.959506775333	94.1787571227335	268.849665777443	196.978209169477	292.391970513901	291.463841096369	438.801091335337	1850.78495272947	1788.47826423651	1384.59365096519	469.386438278883	362.182871442149	1116.20211612945	82.642536930187	50.6770235251836	48.3960331477714	313.821165063829	1444.73262618825	79.1932579792485	265.055683065371	232.517243659191	127.342523567279	105.000118746846	171.603090606912	148.347276307644	153.156416563382	337.639989297613	364.82020029338	1344.66269677611	1014.58125275112	3298.31160914327	2652.93019939183	3024.71983327104	1096.35213780258	891.19454817264	1286.18126169321	943.057879996429	1728.76828381839	1978.22177560278	1306.97510391849	1823.72780033732	1346.30728561042	3073.99524588301	2495.63139391948	1658.61217506955	1717.09728706195	1554.45540336162	2825.55770025448	3457.31908099695	3121.49037819864	2729.03831847133	948.666143673252	682.558022036037	248.556422046258	599.607206574922	701.093351310947	587.344363619196	872.42008852474	1348.61337050661	1732.17113749969	1388.33132503097	629.725739489449	425.711431035319	154.307126074218	174.659262705291	268.464496744232	692.702540053791	855.951775782358	1231.0029115507	561.567949434505	203.311973433185	3202.96737361528	3158.45313100568	4723.85327509545	2806.6220184301	1539.73383682821
LOC110868334	373.314355511544	1288.76610374059	495.291004761556	2871.52630396439	196.320630578184	408.456727035602	308.337001763394	890.937657267675	756.812881494676	367.790342541633	1299.22443274425	671.430020655424	1808.78235141175	3157.29635795642	70.8212219783591	84.5145026390484	142.702356539084	193.422974108877	694.637196961022	759.129619090556	313.941872205879	576.526089196851	521.273193500734	587.28728080183	1350.49070573052	103.667983091421	199.114771752363	68.9746725632694	5094.22825906749	5305.54650307649	146.590289067189	383.866370138416	84.4750837245272	677.570249234248	610.027950567012	577.535060228758	3081.87106534689	1670.97051628529	1672.93464102818	1941.8496657542	29.7365871421504	14.9281233867141	43.320896699143	77.9123092135028	198.20402266915	143.232902008086	413.157079328548	1628.95682479634	293.649612203355	518.38544895718	813.277676996512	525.210414339311	517.002990652777	535.245776226569	2420.2519267705	2671.63839985384	1293.03289713506	2231.65212647734	3531.99332436128	885.856173978138	145.673867441794	191.378915988029	151.933619962623	6.60577609319598	11.1935009878746	7.64946147346957	1206.71288747761	1094.72743322152	787.08057325879	736.844412078413	858.773619691177	962.508498504288	29.0116424023363	7.7277033516888	3.74158632685462	14.0075622276634	3.27478910427128	11.3182147325672	60.7748084702384	13.7737561550312	7.50770718891609	6.80569216140535	0	0	3.0754663292912	0.960346677773084	27.8093713346541	40.0728221015914	46.6667194430425	47.2302084239207	28.3724298949046	19.6793160947362	5.97592901411704	23.2863957634072	0	0	271.43999845581	266.13217544735	233.938026320527	1202.90904104473	1498.71974414179	1223.94668451451	1273.01666543253	141.702318345769	96.5771412011123	131.287566872173	141.084744508462	174.247340994756	132.826955069019	1098.51373147198	828.61442274117	930.956360455272	678.705880340987	333.43146268931	423.282139496499	301.098097024805	194.624651972785	678.112467057595	381.447248598015	416.975386919018	430.030793465452	114.401120169813	87.3404306064016	65.293562493243	124.850134328929	92.519526632031	134.716786256375	509.167247611631	281.004946681318	202.994361782114	132.781895623905	52.7651602672248	46.8822709796092	81.9289505665806	66.6099390225145	272.852224019025	215.890987616821	948.234110000391	836.185647953918	606.895047885145	1032.85300965182	1130.64567457345
LOC110868323	1.80781770223508	0	0	0	1.03873349512267	1.20845185513492	0	2.46569462343452	0	1.32298684367494	0	0	0	1.09590293577106	1.04148855850528	2.56104553451662	0.970764330197849	0	0	0	5.06357858396579	1.89959172717249	0	0	2.95727891765808	3.83955492931187	0	3.885897045818	9.97303887836236	8.03718462878468	2.14000421995896	1.03189884445811	0	2.77313880996282	8.67338318341723	6.40688656355199	4.35138872622222	28.0521071564402	17.9010516063327	23.3333070651373	4.95609785702507	1.99041645156189	6.5923103672609	3.15860713027714	9.64235785958027	1.02309215720062	3.73897809347103	2.01978527563092	7.55368777371973	0	4.14937590304343	2.3188097763325	2.98270956145833	1.89132783118929	4.70682988481234	1.85401693258421	1.00157466857867	0.998055512735839	2.06791178241293	0	0	0	0	5.28462087455679	3.73116699595819	18.5772635784261	0	0	0	0	1.0223495472514	0.968318408958036	0	0	0	2.15500957348668	0	0	0	3.67300164134164	0.938463398614511	1.51237603586786	0.825845171220602	2.50386936947703	0	1.92069335554617	11.5872380561059	6.23355010469199	8.75000989557046	7.87170140398678	2.43192256242039	4.27811219450786	0	0	0	1.409140628821	0	0	0	0	0	0	4.45890250589328	0	0	0	0	0	0	0	0	0	2.43263756394619	0	0	0	1.43106361744695	0	0.302016823909751	0	0.312295420091105	0.386490270843962	0	0	0.386532923618976	0	0	0	0.442527475088689	0.392638997644321	0.340466399035655	0	0	0	0	0	0	0	0	0	0	10.2785970415768
LOC110868317	215.130306565975	42.0695941507677	17.8567914430163	125.189157666023	86.2148800951814	160.724096732944	98.1072278338073	484.098044400978	367.121954442745	223.584776581065	101.653178418887	162.125785475334	63.4849248859567	170.960857980285	67.6967563028432	76.8313660354986	104.842547661368	14.614180266004	39.7850139141599	44.9695966174942	113.424160280834	170.963255445524	57.3878745138423	155.357972537693	557.939955798158	212.135409844481	186.67009851784	61.2028784716334	1216.71074316021	1860.60824156365	0	1.03189884445811	2.08580453640808	27.7313880996282	20.2378940946402	39.3565888903908	227.360060945111	25.2468964407962	31.7336823930443	61.3579556157313	4.95609785702507	2.98562467734283	3.76703449557766	0	2.14274619101784	6.1385529432037	4.67372261683878	349.422852684149	13.2189536040095	18.8684358815832	270.746777673584	151.882040349779	187.910702371875	71.8704575851931	167.563143899319	429.204919893244	682.072349302075	606.81775174339	380.495767963978	129.018043687183	4.46852354115932	4.4924628166204	3.84642075854741	9.24808653047438	1.24372233198606	0	7.14559814938626	4.02473321037322	32.4473734558983	6.38355307493674	21.4693404922794	5.80991045374822	165.608125380003	137.810709771784	204.540052534719	164.858232371731	17.4655418894468	6.17357167230936	116.413717633133	245.172859559555	220.53889867441	104.353946474882	128.831846710414	66.3525382911413	220.664709126644	131.567494854912	765.530194240062	889.616650655328	894.445455991647	966.644932409577	589.335900959876	471.447963834767	77.6870771835215	130.847366670574	41.3914474049218	21.1371094323149	2676.52463593636	2458.72563893025	2418.45790590517	4927.66479215373	5181.69350025047	4492.41447856643	4273.85805189871	1299.88260029186	1163.7545514734	983.919180940894	1074.73378904975	1101.37470251402	1417.45336337939	3068.86375776299	3133.24151503965	3818.07040670668	3028.63376711301	2495.25704942141	2579.85829547136	2351.12769378944	1984.88523739891	4996.28740788497	3302.55396945312	3146.2095991124	3808.44264801103	3075.3030851054	2536.47828517949	2918.28504664635	3825.51634505701	1180.48062684203	1100.18708776039	4613.28612004796	3137.51979837881	2690.75505085653	1830.00689481664	2099.00967216872	2067.57609552103	2434.29991477963	2071.95339170994	3705.18514283199	3006.67692510255	1841.94962640733	971.668892179363	1447.58080023264	1195.93506380737	3145.25069472251
LOC110868358	188.916949883566	172.382727251926	411.646034317954	459.399498220851	280.45804368312	1415.09712236299	170.519705520665	2785.82397537711	2355.44844131196	1692.10017306025	2728.17768366117	1251.1525262945	4295.4545787244	2666.33184273099	255.164696833794	238.177234710046	810.588215715204	125.510018755093	447.238432276418	329.777041861624	126.589464599145	278.29018803077	1463.39080010298	1678.20754950058	493.8655792489	51.8339915457103	52.8898612467214	162.236201662901	2054.44600894265	1377.37251575798	221.490436765752	158.912422046549	321.213898606844	387.315053791473	503.056224638199	248.953306469449	596.140255492444	404.885413291287	620.02733291025	694.814032606309	297.365871421504	226.907475478055	169.516552300995	121.079939993957	172.491068376936	254.749947142954	180.405693009977	534.233205404379	178.455873654129	392.264851222387	165.975036121737	201.736450540927	287.334354420486	249.655273716986	539.402704799494	694.329341252785	421.662935471621	413.194982272637	952.273375801152	330.164285026255	149.248686274721	141.961825005205	148.087199204075	22.4596387168663	23.6307243077352	12.0205823154522	711.880215632606	520.800477422295	914.088863643306	930.17487663364	1378.12718969489	1318.84967300085	1225.74189149871	42.5023684342884	82.3148991908016	93.7429164466708	81.8697276067819	107.008575653362	344.105253592054	8.2642536930187	22.5231215667483	24.1980165738857	12.387677568309	31.2983671184629	19.9905311403928	7.68277342218467	1.54496507414745	0.890507157813142	25.2778063649813	36.2098264583392	31.6149933114651	29.946785361555	629.464522820328	912.604938727816	13.4242532124071	54.9564845240189	113.626045865223	94.7046930645976	67.5454864728283	383.604851671746	529.516124113186	405.677243831551	468.184763118795	137.923589856549	152.913806901761	109.160448860009	72.617147908767	195.617297909207	130.929427139462	416.301830776088	359.665692675633	317.214759858833	291.916507673543	114.274632752674	88.0550436178848	108.907822328121	64.3978627851126	93.955341821233	89.0949630533765	56.3568296382735	57.4623572967633	32.8516730217368	27.2438040423638	39.8505310991624	49.4762142232289	68.5329826903933	76.7137255071022	35.4835277512724	39.3849452828933	36.1227877832775	12.5972567643192	48.1264648591171	32.274027123644	58.7344531459048	46.7550533523419	186.131749718405	218.231269325404	628.910918953031	336.59118487259	280.228584115832	718.76905350039	495.428377404003
LOC110908794	2321.23792966984	1218.99214271005	8402.09028950344	4126.77116163353	8948.68906048178	19305.0183857803	11818.4171244083	25548.2948407168	27514.5868069446	24490.4709566887	36356.0172301376	34333.0009342463	26518.4063358374	24319.1820476956	10584.6482200892	12284.054906309	13092.6985213784	8243.25732768897	6878.69171605509	7142.67092941199	1197.02997724951	3496.19857386097	33410.9017204339	27288.3717916757	4086.95946420347	2942.05896458522	2241.07823831696	1339.66300654575	5039.3765452365	5379.89046089275	192.600379796306	574.767656363166	183.550799203911	1473.46108769358	1141.99545248327	1176.12131916633	3387.556123364	586.289039569601	869.014687071059	1301.48001629988	349.90050870597	555.326189985766	480.296898186151	462.209510063888	947.093816429885	923.852217952157	1317.98977794854	3537.65391026756	941.378338799822	635.568366537539	765.559854111513	4164.58235829317	2061.05230696771	1307.85319526739	2576.51867894627	1288.54176814602	3966.23568757154	5479.32476491976	3882.50437148027	6754.6533265833	2544.37730433612	2558.00832778366	2505.94312419364	1433.45341222353	2058.36045943693	1459.95436122219	5405.64500001071	4004.60954432136	5490.09558873799	4813.19901850231	5834.54886616375	6236.93887209871	7404.01290476291	7421.17111873848	8599.4125745542	6010.32170045436	3064.11100522982	1455.93398605296	1021.18797894358	328.733646900077	522.724113028283	409.853905720189	555.793800231465	6911.93139444134	1287.85152539069	1647.95489905861	444.177458817392	236.874903978296	126.389031824907	501.427379433958	226.168798305097	728.99031794414	6112.37939327271	7742.17215333853	6375.40158812566	6848.42345607004	15364.7664242196	12839.07927496	14736.4482073036	24858.5415608024	23256.1590581497	25142.7691801963	23344.5840696043	10253.5797554999	11761.4861792755	7986.4144611904	11641.5661976026	11184.7066804558	16747.5815062737	27850.810437994	17663.7354991352	18773.1372736746	20091.1536406316	13140.0173606294	17039.423352724	13200.2687004173	12766.5185312442	1021.56794736063	266.68085551231	532.94666640587	839.137793784799	743.993771374627	554.491541097522	560.359775763607	779.250374015856	12586.0822710907	12414.5260668201	264.202652413088	881.957257851758	326.675646040075	272.032652829488	270.204007522272	240.866160322775	312.0034007878	296.542324686771	1522.89613405967	488.826341880362	13051.3618877467	13810.8232082313	16916.1986434266	12325.7819202504	24236.9318240382
LOC110908807	3.61563540447016	0	0.939831128579803	0	0	0	0	39.4511139749524	20.3120753482666	8.59941448388711	0	0	6.45609405619899	2.19180587154212	0	1.28052276725831	0	0	0	0	1.01271571679316	0	0	0	4779.94849057468	4302.22129829395	6401.74732305905	4239.51367698743	6485.46718259904	8501.332041097	1203.75237372691	3138.00438599711	1712.44552439103	2232.37674202007	2104.74098584258	2092.30609775427	6553.19142169067	3156.79712533807	3302.74402136838	4043.57569473249	1503.68008982141	2683.08137670542	2238.56024899702	3609.23508086335	5213.3014827464	5781.49378034069	4117.54962543497	6573.39117954083	5621.83212559091	2727.97859824784	2673.23542553573	5790.06801150225	1979.52491228785	3489.49984854424	5156.80282180039	3790.53761866841	5617.83231605777	6975.40997851078	4702.43139320699	5180.023659535	0	0	0	0	0	0	0.893199768673283	0	4.63533906512833	9.11936153562392	2.0446990945028	0	0	7.7277033516888	0	7.54253350720339	5.45798184045212	1.02892861205156	0	978.854937417548	1299.7718070811	1289.30057057735	1773.08958261063	2.50386936947703	2779.45269509692	2686.08965773132	846.640860632803	546.771394897269	906.112135852408	1753.02790266786	1361.06599410128	2249.43139187223	0	2.21775197746735	0	7.04570314410498	1.57813952590587	2.39758716619234	0	0	4.72782253672488	2.30498433995199	0	0	1.60961902001854	0	0	4.9315285187195	0	0	5.53331834885589	34.4798652020471	38.922201023139	1.56540592811883	0	0	2.86212723489389	5060.39071802387	1016.28661245631	1491.99005631961	2762.56528612592	1976.12475482518	2546.49438960683	3248.43136967557	2624.55855137285	1.71332456725983	5.61319942734894	1975.10720735998	1504.15088782645	1007.11902895768	1069.06449297196	615.20697850028	1232.5281095219	1578.72224379438	2132.79900908628	1325.13114998387	416.277608914276	27.2592967967258	10.5846284551129	19.2156743393713	24.1603043193408	10.2785970415768
LOC110868941	863.232952817251	217.530584389335	577.996144076579	614.768184967075	390.563794166123	1076.73060292521	192.710626102121	1292.8458808875	1162.30208937304	1317.69489630024	2390.30188110696	594.461213409558	2157.4114304465	2647.70149282288	194.758360440487	185.675801252455	185.415987067789	224.370649966297	761.402852495129	465.756536395475	650.163490181208	508.140787018642	867.194548209173	787.03324549315	2138.11265746679	1352.48322385011	1436.32270248449	1393.09409092575	7468.80881600557	7982.93363254039	35.3100696293228	49.5311445339892	32.3299703143252	446.475348404013	378.737732342552	450.312598466797	4291.55713123667	723.744364636158	634.673647860886	625.678307968866	94.1658592834763	57.7220770952947	113.952793491224	201.097987294311	227.131096247891	309.996923631787	343.051240075967	3699.23673231803	149.185333530965	207.552794697415	1908.71291539998	1493.31349595813	957.449769228124	1005.24074227711	4534.5599110282	2563.17840929766	1789.81393275009	2358.40517659479	4514.25142100742	2168.92538009555	70.6026719503173	60.1990017427133	81.7364411191324	1.3211552186392	34.8242252956097	5.46390105247826	573.434251488248	239.06915269617	766.685081372226	355.655099889333	1045.86358683818	1096.1364389405	1338.16200580776	476.541706687476	594.912225969884	501.039725835654	36.022680146984	17.4917864048765	103.573969364773	229.562602583853	248.692800632845	207.195516913896	270.877216160357	38.809975226894	365.980493185653	692.409954674393	117.417345635206	205.707153454836	174.027974589679	76.3555036186718	25.1298664783441	92.4072234013699	579.665114369353	978.028622063103	6.71212660620354	23.9553906899569	2278.83347540808	2017.56960035086	1968.70381304951	4271.7478544187	5124.95962980977	4022.19767321623	4177.991648022	867.218188276109	972.209888091197	911.637262101158	863.106672287059	1254.25208659433	1225.80304249409	3432.85541084994	2776.34248153844	3192.83551770956	2396.148000487	2703.45603786122	2691.08571898869	2836.40813739856	1920.4873746138	331.514667630103	221.680348749757	221.843936321759	253.896176534068	341.657399426062	152.645431472656	106.063721233155	210.273910448723	1050.26795973028	982.309899786065	151.766895803635	87.1779125924718	54.5768206725606	63.6672166196674	256.577839760956	96.8220813709321	276.463445062571	214.560861274446	360.101481699527	277.615917680708	2794.0779216644	5262.67726788213	3114.5405491731	6042.08943852849	4064.15727023948
