gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC110941587	40.0036801686747	0.0816443523259307	0.245100236432375	0.33310597131332	0.7390542920909	0.839377337792066
LOC110934329	1.19056248609824	2.15740135966358	1.84069801347349	1.17205611342648	0.241174528154284	NA
LOC110941595	1158.83424797292	0.821732307594471	0.23441534256464	3.50545445790469	0.000455828478521473	0.00257181435787152
LOC110941601	1.00952974762799	-0.342730292066104	1.59422760357825	-0.214982033491858	0.829781326263338	NA
LOC118482124	3.24743831190575	1.67155250648497	1.69123994622604	0.988359168203778	0.322976777330554	0.490545922494683
LOC110941780	14.2816988021736	0.48409301346324	0.429877149966501	1.12611943552004	0.260114968459957	0.421573656310671
LOC110941766	577.894843432305	-0.543674628538382	0.224334249769796	-2.42350255966836	0.0153716449351069	0.0481477575051262
LOC110941758	384.745278623425	1.36449489404226	0.232664799909304	5.86463828896402	4.50112825924015e-09	8.13253178557878e-08
LOC110941748	2933.11208654941	0.717187948543431	0.520933532496565	1.37673600143635	0.168593883776605	0.308656102060244
LOC110941257	2.20663351165811	2.17137172427417	1.37533905309349	1.57879013134267	0.11438420293847	0.23186315428223
TRNAH-GUG	6.34583058072913	5.62318384100835	1.31213034570922	4.28553753016735	1.82297868326318e-05	0.000152596613602238
LOC110941739	238.875151042323	-0.0674143239007453	0.196287423648908	-0.343446985280762	0.731262217488354	0.834131190014554
LOC110941729	3.42438001241747	2.18986487688959	1.650219944152	1.32701394420178	0.184504070033168	0.329499462572899
LOC118482131	13.4749657691973	3.00153928562171	0.916515721060275	3.27494577196054	0.00105682258047299	0.00525685876723065
LOC110941719	18422.325150304	1.71886960418596	0.397277662817495	4.32662030881808	1.51414633948517e-05	0.000128736165445278
LOC110941708	3.69732665971605	0.341060125047522	1.68628613593771	0.202255191321884	0.839717228136515	0.907460173645845
LOC110941699	247.580850405037	0.368791302382069	0.390819455907212	0.943635985383561	0.345355696603927	0.51331924625202
LOC110941691	26.9677515624826	0.236849625241052	0.446391094349137	0.530587702665512	0.595704519179525	0.736443024684072
LOC110941681	107.815353490061	0.734334293509239	0.238022986711062	3.08514023647914	0.00203456198081478	0.00912407699088619
LOC110942024	379.347398307544	0.251427129000857	0.247680665335084	1.01512618540775	0.310045680934595	0.47667584507972
LOC110942015	3.59030901199601	3.80751821819212	1.60268646178807	2.37570997757364	0.0175152236041889	0.0534177492291924
LOC110941987	671.503089444406	0.56205914048894	0.21910583842421	2.56524036297352	0.0103104353212243	0.0347314777128965
LOC110941996	128.120018283227	-0.497512875474957	0.717662125591741	-0.693241091780813	0.488158264566487	0.649218623549841
LOC110941971	1319.82519709438	0.127892613528618	0.458736317031694	0.278793304084059	0.780403453374398	0.868181236993544
LOC110941957	103.566782233915	-0.337810010285878	0.260388606445856	-1.29733022844884	0.194517587802303	0.342324521664018
LOC110941951	26.2408099717458	4.45714931650825	0.819998250035242	5.43555954700719	5.46247384224597e-08	7.99677942945189e-07
