gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC118492528	95.9731780674885	1.40915825059594	0.231123118686808	6.0970025785498	1.08075776939877e-09	4.46720008570167e-07
LOC110905130	82.8226466809272	-1.28702608329434	0.21129287351006	-6.09119494620846	1.12070975532123e-09	4.58904459996678e-07
LOC110896929	8.9558050250525	1.55005293691874	0.254555759865396	6.0892471564516	1.13442872103484e-09	4.60220925772414e-07
LOC110942210	906.607053472326	1.99089500972668	0.327067353427579	6.08711015900128	1.14966871944586e-09	4.62124635539457e-07
LOC110895485	21.3438918686674	1.50266635281429	0.247089351421761	6.0814694933954	1.19086026223804e-09	4.74330468451796e-07
LOC110926985	5.83840681923095	1.4634268826632	0.24076942204894	6.07812599378062	1.21595200909917e-09	4.79961453393432e-07
LOC110903049	3.370578406837	-1.82342401893363	0.302812689846261	-6.02162353189159	1.72676157154288e-09	6.57881143439825e-07
LOC110884219	96.0371915023675	-1.0328322599724	0.171814570174261	-6.01131940629282	1.84019431381774e-09	6.89113450133421e-07
LOC110923923	20.2327702697009	-1.74945385387081	0.293240335964092	-5.96593864933041	2.4323166964579e-09	8.66418892183791e-07
LOC110881760	80.2543670224666	1.1333546712695	0.190170588304804	5.95967379273691	2.52741942651729e-09	8.8589083802743e-07
LOC110899612	362.98318339518	-1.38676187472004	0.233045588328406	-5.95060341912943	2.6715569933743e-09	9.14465610216418e-07
LOC110879488	16.6362131605577	-1.27500310297392	0.214464748259164	-5.94504744170441	2.76376798933857e-09	9.38695586704496e-07
LOC110925891	8.95105858980442	1.39578690994996	0.2348484980224	5.9433503799408	2.79254643349152e-09	9.41174072592289e-07
LOC110887944	11.5705928655598	2.04223999387046	0.343899690639195	5.93847580983459	2.8768408942607e-09	9.62182495733879e-07
LOC110866165	43.5016946619642	1.23285606983467	0.207889931386785	5.93033083233314	3.02324917409459e-09	1.00008115041161e-06
LOC110875093	49.7089083222874	1.90751156833099	0.321690400149765	5.9296502707042	3.03580574712977e-09	1.00008115041161e-06
LOC110885418	38.8222992577938	2.56468294575062	0.432868659473009	5.92485246881344	3.12577884332792e-09	1.02203637493708e-06
LOC110908595	113.366925738536	1.3061327593901	0.221046666996462	5.90885525277342	3.44493228516959e-09	1.1098254642825e-06
LOC110877278	20.0452407373564	1.23960901364821	0.209880692602459	5.90625558872246	3.49970875565241e-09	1.11113216971126e-06
LOC118482258	29.7385023699377	-1.26731745277399	0.214807929205669	-5.89977035512779	3.64007858248361e-09	1.14738419433767e-06
LOC110928884	10.2930302914736	1.61414920966627	0.273824225525939	5.89483712248595	3.75051141921699e-09	1.17374933801124e-06
LOC110864834	75.4535861226763	1.11562530571084	0.18942652653705	5.88948826812086	3.87393305974921e-09	1.19529931746375e-06
LOC110917394	171.040803154944	1.83224695914871	0.311079282702466	5.88996780252054	3.86270869324867e-09	1.19529931746375e-06
LOC110925817	7.02355549264612	1.19395623450249	0.203194810234732	5.87591894263062	4.20504059605745e-09	1.25333094337184e-06
LOC110906517	2.20848606991009	-1.6376719789199	0.278785962998948	-5.87429855256406	4.24637493703714e-09	1.25709913169828e-06
LOC110927034	177.972639990379	-1.53430213721278	0.261734277699446	-5.86206037168218	4.57158739168428e-09	1.326486953505e-06
LOC110872803	1694.8242758199	2.00885068118543	0.343254397461682	5.8523669209793	4.8462598985723e-09	1.39693441576347e-06
LOC110926480	92.071756056891	1.79379410112453	0.306656265918944	5.84952698014873	4.92972918700491e-09	1.41170689280675e-06
LOC110886951	816.223662451409	-2.57351178982175	0.440186518883362	-5.84641209901219	5.02288793733459e-09	1.41982459410566e-06
LOC110907666	3.03822127089714	2.87817321805306	0.492242525032737	5.8470633309498	5.00327058112007e-09	1.41982459410566e-06
LOC110865303	23.6767241023862	1.00742429860667	0.172672523821421	5.83430575004828	5.40149939791156e-09	1.49785629506391e-06
LOC110885081	13144.9511124743	-1.09444810998034	0.18799737015897	-5.8216139356358	5.82820529608091e-09	1.57627769655857e-06
LOC110903068	7.55359845724082	1.54080799261964	0.266381346849464	5.78421879325645	7.28500753132837e-09	1.91128934118336e-06
LOC110899172	9.55069728142211	1.33206817518552	0.230257890738709	5.78511412100584	7.24631188363019e-09	1.91128934118336e-06
LOC110932896	50.5589554933367	1.07195568728267	0.185889206367022	5.76663760221874	8.08686859812899e-09	2.09655657253505e-06
LOC110929622	41.9691909233311	1.40717013485529	0.244538800689705	5.7543838887181	8.69583484170138e-09	2.24117239855473e-06
LOC110884218	88.2229669499084	-1.06972620672265	0.186068687288903	-5.74909310270847	8.97234038276041e-09	2.25927656051876e-06
LOC118483805	9.13939797027349	2.29271306583051	0.399448951930198	5.73968977700849	9.48501393277975e-09	2.36122954801598e-06
LOC110886794	19.863638442488	1.56540076394255	0.272861488594854	5.73697949096386	9.63799225884197e-09	2.3723538922972e-06
LOC110879534	6.6026203505357	-1.41497998811387	0.247760639287936	-5.7110765946541	1.12263701775224e-08	2.65876855652955e-06
LOC110905987	7.93192210001628	1.66576688041213	0.291781310645897	5.70895674135102	1.13670775156385e-08	2.67761900145261e-06
LOC110895778	369.435251995596	1.98378812177802	0.348029138401072	5.70006330760699	1.1976294403026e-08	2.80603937419348e-06
LOC110897583	6.10799471859761	-1.2091939879112	0.212633636037287	-5.68674839242819	1.29481004983226e-08	3.01759614485908e-06
