gene_id	module_number	module_color	gene_name	subfamily	kME_12	kME_15	kME_26	kME_1	kME_4	kME_27	kME_18	kME_21	kME_2	kME_6	kME_23	kME_29	kME_19	kME_7	kME_8	kME_16	kME_9	kME_0	kME_14	kME_22	kME_24	kME_10	kME_28	kME_3	kME_5	kME_11	kME_13	kME_25	kME_17	kME_20	drought.GS_drought	drought.GS_pval_drought	cold.GS_cold	cold.GS_pval_cold	salt.GS_salt	salt.GS_pval_salt	control.GS_control	control.GS_pval_control	heat.GS_heat	heat.GS_pval_heat
LOC110895309	1	turquoise	probable aquaporin PIP2-8	PIP	0.249554892547539	0.582448613379161	0.442686686570936	0.797158626539299	0.252877477604146	0.183697641522457	-0.564175807034874	-0.582051155172737	-0.77768913468325	-0.546611093557088	-0.113496407634847	-0.126308866597569	-0.061932324752109	-0.311554496742318	-0.447751428854242	0.362622696610509	-0.357617822312022	-0.29723676588205	0.474882195795961	0.144343909243449	-0.0669255875260038	-0.232697758222688	-0.150987223718777	0.53036946125126	-0.0486427379315648	-0.0671040262989819	-0.571955627204566	-0.371980890216465	-0.309460364939178	0.0674535354406659	0.393078598979339	0.012102936452716	-0.495417275833967	0.00115253981252561	-0.0428023442347012	0.793134995856001	-0.473718303510925	0.00201764965497367	0.188782969212794	0.243358165181252
LOC110896719	0	grey	probable aquaporin TIP1-2	TIP	0.178930375905179	0.11059872263927	0.181467877509322	0.462477802588516	0.492147589507608	0.332160556469083	-0.374049844590834	-0.0216997435381051	-0.326685433011002	0.0835955748137707	0.0868393426330005	-0.278921337417405	-0.145012952095805	-0.16647690192946	-0.0796464284942437	0.387324528605821	0.0829354332348777	0.275588325659071	-0.256814678328971	-0.191639201365884	-0.28251579410675	-0.542667638819449	-0.477164607240759	-0.0212311545027995	-0.384217543483024	-0.32435330094585	-0.399114845770672	-0.187884733742664	-0.464918490033229	-0.311004607919306	0.265694547778449	0.0975095951323483	-0.237669229943371	0.139745099401172	0.415469296220525	0.00767489302701171	-0.139699640929154	0.389927802564865	-0.372272210410133	0.0180045971503733
LOC110897890	14	cyan	aquaporin PIP1-3	PIP	0.14152400828548	0.447872618177787	-0.0064198064380426	0.480263172998787	-0.296683773416026	0.0673955782452211	-0.0241128436529109	-0.4598608096565	-0.589022135628245	-0.842819715414725	-0.511136073553354	-0.062554046031704	-0.149503863306256	-0.185812445569701	-0.294235764137554	0.0309897413106395	-0.505458180225826	-0.786315199166008	0.898718974061158	0.452466807061048	0.116971754965775	0.366922883953537	0.451127204172917	0.742089969945532	0.449655643560534	0.15319254323678	-0.114890606620499	-0.101361476917139	0.305212490994733	0.611052906792272	0.166793961809264	0.303632396059602	-0.220416946384218	0.17171577792401	-0.554671711514231	0.000203898249465766	-0.333505071528067	0.0354645566109375	0.578821333078885	9.12799079740718e-05
LOC110898014	12	tan	aquaporin TIP1-1	TIP	0.923056039529901	0.821317644969111	0.758240921871421	0.596419037222514	0.64998268684187	0.627396610854927	-0.0625886412962797	0.205078000595335	-0.378502192032621	0.126206624889546	0.521375967503443	0.387766726733215	0.554756729988984	0.553738061944759	0.413315972869496	-0.245796393515747	-0.838226818697413	-0.43624083561186	0.303238855996674	0.131472805103926	0.285375258513422	-0.301391915570859	-0.133674632421542	-0.212897322995946	-0.623501462906349	-0.594908329419268	-0.650291713944006	-0.802423851184534	0.00548451465485052	-0.278417594203731	0.733005490475247	7.51469922566566e-08	0.0707865037850812	0.664257929296879	-0.563423952406237	0.000153471685855249	-0.285309167964291	0.0743371857138865	-0.134923036688617	0.406496610277073
LOC110899589	0	grey	aquaporin PIP1-3	PIP	0.186777655999689	0.323261166404984	0.248650881239669	0.379891984294095	0.222757399734989	0.111251889055694	-0.280214341988735	-0.206116700836334	-0.363441713482742	-0.126022548481109	0.062571193923412	0.0390833762035247	0.089392357670991	-0.0734221674011593	-0.129179654461889	0.112876232198931	-0.206198594791569	-0.0949523483535719	0.260411613975039	0.238715529662542	0.181012258953794	-0.0299182910931763	-0.0391293120130194	0.131630170548458	-0.143868537555321	-0.153854346814301	-0.288904271969904	-0.0781536863936556	-0.159276332055282	-0.0163927079923817	0.192344557581009	0.234415714040165	-0.203542539092758	0.207766108229902	-0.134399190855737	0.408337897177466	0.0392982364082324	0.809744652198177	0.0127745438412944	0.937641551223815
LOC110899592	1	turquoise	aquaporin PIP1-3	PIP	0.291824890244945	0.574963430497675	0.578751549203803	0.591289693118532	0.365472798829875	0.147246802748393	-0.533180485105589	-0.377314212642077	-0.497755479258556	-0.212974797767705	0.242023190970876	0.155192151151934	0.146265527627983	-0.115127978393736	-0.202445183312066	0.137189760595521	-0.354967974401209	-0.0983661782674407	0.240688618560546	-0.00579208177552112	0.0152064187270395	-0.311289405170886	-0.337007413037399	0.193353009133414	-0.26987711459888	-0.118045629876011	-0.651225231469387	-0.488602238406167	-0.403163500630595	-0.286011433522346	0.354688188624999	0.0247243716726391	-0.368347887358723	0.0193529756781949	0.0587506118868539	0.7187721478871	-0.437634363702091	0.00474213917819227	0.0566527633213412	0.728425442594808
LOC110899653	0	grey	probable aquaporin TIP-type RB7-5A	TIP	-0.204662513153234	-0.126251257082064	-0.143422342472424	-0.236889895812404	-0.402087613186045	-0.418109332864071	0.150717696674734	-0.157807929232595	0.21543730556036	-0.14308747875964	-0.14387492431468	0.139551342298382	0.14010790698006	0.0130568306057087	-0.115874335577626	-0.0723971374998359	0.0690966700575462	-0.130537027421191	0.429112827852445	0.446678546423953	0.212029058642091	0.620994311974688	0.470634404882476	0.0657596381733742	0.285399252503326	0.262480208586988	0.43643551583636	0.15767265080232	0.415002400804405	0.43268150349007	-0.277437507852305	0.0830537990436997	-0.00551805126603593	0.973042390240272	-0.183031965476917	0.258278062404527	-0.000233180854126947	0.99886062224574	0.409397657376295	0.00870980745907154
LOC110899654	0	grey	probable aquaporin TIP-type RB7-5A	TIP	0.0881381924833918	-0.135244942203781	-0.0479160266485934	-0.343349508353092	-0.199473462694623	-0.24719415556663	0.352407419760908	0.170497359069226	0.397597233117065	0.206311588727771	0.0698230021844556	0.240243344925388	0.40609193841245	0.402247560605273	0.304132641906878	-0.211244137518752	-0.0482238591143284	-0.0911756737092442	0.266704497975882	0.381800797304681	0.244531472179644	0.516428842061082	0.377017443627471	-0.311076441219133	0.0124808316733286	0.0406079523990213	0.462396639777566	0.0286961567214952	0.583333041650643	0.324624337923775	-0.123154558679341	0.448997157121297	0.296969718169377	0.0627623939781815	-0.321920744239162	0.0427929619128391	0.116306323785253	0.474799729451007	0.144389920180571	0.374048593206941
LOC110899655	7	black	probable aquaporin TIP-type	TIP	0.114767293615186	-0.116676059502219	0.0300129219946818	-0.438065611694187	-0.185689009431252	-0.231453418576981	0.429544804948065	0.281674249136782	0.53456669030015	0.317834291052178	0.230587344683997	0.367716853301738	0.432241647127173	0.51199611686647	0.31477769765852	-0.318062801053958	-0.0458909270603469	-0.0419720465484716	0.110744228812803	0.163336078193063	0.209180149906244	0.415977266665496	0.360857257388242	-0.431122510071108	-0.0325199953462603	0.0936255526996978	0.420733880836597	-0.0823128089642428	0.579727533749806	0.157062634170559	-0.158315933845579	0.329213701061031	0.418692708733273	0.00716977451613829	-0.249491462877722	0.120529895054904	0.0587881827418825	0.718599651655897	0.0858949006839326	0.598196114467936
LOC110899667	0	grey	probable aquaporin TIP-type RB7-5A	TIP	-0.233209683283916	-0.177084431005664	-0.0146749815116463	-0.268449951306098	-0.455500008267506	-0.617011358434925	0.0420154827641804	-0.37799201560916	0.188415241146976	-0.174830856606069	-0.161974098633342	0.0943423660062752	0.231605897733189	0.0461614392020102	-0.170761678490084	0.0557906616749809	0.128018481325831	-0.0487853813920691	0.390569514315466	0.267266773645732	3.9568152555406e-06	0.527358357533558	0.373874399695719	0.0726809797792043	0.33340229601884	0.487291537439913	0.455178022667423	0.0766450018953744	0.486317552145177	0.461798556768693	-0.253610527242811	0.114324311309436	0.0674520899639582	0.679204856635009	-0.0369668856756524	0.820841608720993	-0.187658966228726	0.246227448346604	0.334474136348507	0.0349012663687131
