gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC110941587	66.1519889033385	-1.6321004129943	0.482572496489699	-3.3820833654351	0.000719383097180057	0.00253720338536203
LOC110941595	647.061520665247	0.45281978772147	0.171698060457823	2.63730287059768	0.00835681812166851	0.0213821190562946
LOC110941601	0.910832199658645	0.329220739361529	1.77021220593929	0.185978120734312	0.852461919115119	NA
LOC118482124	0.594962321227295	1.35158084687644	1.54397416510082	0.875390843594968	0.381361280163024	NA
LOC110941780	62.4223340444637	0.497113933221388	0.41971647327984	1.18440415106115	0.236253117804177	0.3488598269852
LOC110941758	215.108620075307	2.10701357558629	0.460391278658186	4.57657143664233	4.72658354252293e-06	3.2506425059503e-05
LOC110941748	3351.84520818161	1.7695923127497	0.448334779434629	3.94703331956812	7.91255487452004e-05	0.000373813777998146
LOC110941257	3.20018723031868	0.364556945794585	0.760803741940805	0.479173439479415	0.631815247876923	0.731479931839951
TRNAH-GUG	3.32452226425913	1.88872745668307	0.83687860938045	2.25687146918633	0.0240161072845811	0.0527605450689711
LOC110941739	311.013045940352	0.631936716416411	0.172855125616858	3.65587490773708	0.000256306323729791	0.00103488680075409
LOC110941729	56.0534760631385	-1.95155858728972	0.793681721675917	-2.45886799959165	0.0139375852677707	0.0330219632630987
LOC118482131	29.2090279427192	-3.84790565487255	1.15447237820141	-3.33304263274564	0.000859017783786328	0.00296478034226728
LOC110941719	17036.0613443094	-0.909758134551705	0.457870521815781	-1.98693318570471	0.046929801491454	0.0929024789218728
LOC110941708	10.73438848449	2.69001118469377	0.888053084770745	3.02911079396589	0.00245274714191793	0.00740609439249832
LOC110941210	0.982087589456741	1.29655671582681	2.35710533577794	0.550063120280069	0.58227608090385	0.690118638941487
LOC110941699	346.761930513721	-1.3473799586993	0.250472864738459	-5.37934502448488	7.47573162518671e-08	8.81459165919961e-07
LOC110941691	28.9902054517741	0.275667605431765	0.363070646481156	0.759267123639733	0.447692779900763	0.569011163350691
LOC110941681	76.1257790440348	-1.92211737876765	0.500958783672381	-3.83687728694399	0.000124608697523248	0.000554755663458255
LOC110942024	491.061915252231	-0.232218612515319	0.154699578128304	-1.50109402575567	0.133331243824024	0.220235494179007
LOC110942015	2.16423368473396	-3.92068022196808	1.48809832474613	-2.63469164420768	0.00842137488174463	0.0215248808827219
LOC110941987	1413.96998788405	-0.180857547155838	0.203809493418996	-0.887385293598797	0.374871498493833	0.498564634863356
LOC110941996	218.924837778118	-2.89466859485991	0.79777800351536	-3.62841364653416	0.000285168101052219	0.00113509955654757
LOC110941971	447.992763526934	0.131489026165325	0.331246570479318	0.396952113270362	0.691402773638776	0.780578243380641
LOC110941957	173.804481475826	0.291412732989437	0.30107628314582	0.967903316543526	0.333092657829041	0.45549815535247
LOC110941951	29.8318942675288	-3.46086356723324	0.599473592930589	-5.7731710087753	7.7793417008624e-09	1.23461324829472e-07
LOC110941941	1079.31894484987	-1.08234214347819	0.219672604161893	-4.92706929754668	8.34721567975387e-07	7.23088134832094e-06
LOC110941935	77.3540280159314	-0.518856646321346	0.294105689550812	-1.76418432133631	0.0777009515447657	0.141497294954198
LOC110934409	0.353992684551293	-1.3809301987167	2.69773185585886	-0.511885640419612	0.60873104853489	NA
LOC110941921	0.849424752593856	0.254848994584467	1.36626733300898	0.186529377104554	0.852029643497597	NA
LOC110941909	99.9164497334072	-0.855527553756915	0.253536098533069	-3.3743816312821	0.000739817252322541	0.00260196374294727
LOC110941898	148.279583967265	0.346234034047028	0.164742222528819	2.10167150067712	0.0355820617327689	0.0736890964480497
LOC110941887	159.404923735561	1.29546408308161	0.343941512063098	3.7665243584902	0.000165535940151631	0.000709947997305343
LOC110941298	4.76461591507452	-0.419219368299557	0.780487739347048	-0.537124860731667	0.591181369268778	0.697603901557425
LOC110941847	1209.56752083068	-0.0386600183391477	0.19307132697737	-0.200236974305766	0.841295251373543	0.892218698255065
LOC110941832	37.5176082238371	0.993770876407229	0.395486261128705	2.51278229886176	0.011978322702669	0.0290182932005067
LOC110941811	163.152313333146	0.634161254864213	0.178085017766553	3.56100284469477	0.00036944108043382	0.00141813283008826
LOC110941821	248.88518778176	1.4160041279683	0.487659749588093	2.90367234360503	0.00368813918711598	0.0105589133773736
LOC110941289	27.1634960346028	0.607648547649435	0.263341944855195	2.30745067210454	0.0210297091494037	0.0471339454562403
LOC110941807	7.28760743020932	-3.00680785208859	0.773816153604065	-3.8856876250054	0.000102040647575827	0.000465188437533726
LOC110941794	156.607988925993	2.90613064931451	0.504604196193989	5.75922806673864	8.44994688958398e-09	1.32870344870574e-07
LOC110941802	420.944826271466	2.27819270409122	0.538649676488471	4.22945154064337	2.34261731569699e-05	0.000130625006095552
LOC118482165	109.3533622292	0.399819058874071	0.528556707325986	0.756435503196602	0.449388128428966	0.57054861339893
LOC118481193	19.7636182381835	0.355615859063023	0.465820199162442	0.763418717570493	0.445213720624073	0.566859807982281
LOC118482166	2.08095020889664	-0.480415764797085	1.04026060016336	-0.461822513244893	0.644208604807368	0.741957238473645
LOC110942075	778.729709757614	0.248549496552604	0.185924798224319	1.33682810967867	0.18127875141575	0.282496194279892
LOC110942034	236.108570978398	-1.56815356846186	0.292129941140314	-5.36800015205787	7.96144865457722e-08	9.30911683700432e-07
LOC110942052	128.105235814091	0.124313688639343	0.128426268569693	0.967977112656528	0.333055800275489	0.45549815535247
LOC110942106	17.8319480776005	-3.12906758666097	0.650776940186539	-4.80820292397584	1.52293134206592e-06	1.21732317990959e-05
LOC110942116	1307.65096979453	-0.660971187060072	0.19329442298537	-3.41950469574644	0.000627352497346072	0.00225016916269812
LOC110942124	22.3938319149698	-0.148722414298169	0.400484642849184	-0.371356098051869	0.710372320059222	0.796141129942071
LOC110942131	8.90470937764342	0.373900859298513	0.758820631017998	0.492739448579442	0.622196700137724	0.723858374640843
LOC110942152	863.815093685056	0.534436110511601	0.144850080666591	3.68958103476477	0.000224623671773155	0.000923176284482434
LOC110942158	29.1217452171346	-0.746466732495363	0.262909692355226	-2.83925147760162	0.00452195040247294	0.0125876216025785
LOC110942167	155.228047198961	-0.20748650909159	0.188210287397414	-1.10241853386831	0.270279757651403	0.387277840460518
LOC110942192	142.069917805805	-0.550581734827437	0.32273096160257	-1.70600841051456	0.0880065136836314	0.156881804954106
LOC110942179	287.673953982046	2.00033047498302	0.503275659520996	3.97462193360767	7.04911412624845e-05	0.000338183701997746
LOC110942207	245.167683812688	0.745183223046227	0.196668244602729	3.7890368348561	0.000151232491043443	0.000656772034402209
LOC110942199	303.014243357228	0.967733999520986	0.538428757439583	1.79732970453306	0.072283293162315	0.133173760955325
LOC110942222	85.265147321479	-3.01502525533084	0.65264915938759	-4.61967231852406	3.84346561238649e-06	2.72228119852315e-05
LOC110942232	533.940377545373	1.50225157656189	0.316833562716155	4.74145341069097	2.12190456556866e-06	1.62474075529937e-05
LOC110941416	0.615443407124022	2.9817751332851	3.67109306204347	0.812230875897581	0.416659165861273	NA
LOC110941426	10.8493385031731	1.02000455015884	0.702546710214546	1.45186723577048	0.146538524297999	0.237892873370995
LOC110941439	52.5163564818195	-1.32415543477936	0.323040788070217	-4.0990348082346	4.14876644198599e-05	0.000213164498236716
LOC110942247	143.151792543957	2.22315525732799	0.560754367690896	3.96457947618422	7.35254477956001e-05	0.000350729144314141
LOC110941470	8.45804890079096	-0.364324099562144	0.52169687004604	-0.698344422748774	0.484961824329936	0.603697135046169
LOC110942257	113.492175495885	0.11545591574469	0.269334605897024	0.428670929085263	0.668162719557906	0.761955925636483
LOC110941477	36.1699225889769	0.252336546525509	0.403795885988598	0.624911137734163	0.532029381971381	0.646870191595848
LOC110934455	2.42170995615814	1.62223308148244	1.9349247575862	0.838395950603349	0.401808362954995	0.524819369243573
LOC110942268	198.413006595985	-1.9738769104988	0.412317255444867	-4.7872769922498	1.69059428817574e-06	1.33398137419664e-05
LOC110942277	285.063785500529	0.493574310913021	0.161237976621962	3.0611542097818	0.00220485504333101	0.00675460229180061
LOC110942285	223.400177588655	-3.01411476228491	0.517684716965116	-5.82229813534947	5.80438867595913e-09	9.51924585901667e-08
